status,cartolaDate,statementReference,paymentReference,alreadyInExistingDataset,cartolaAmount,metaReferenceTotal,difference,brand,invoiceDate,transactionId,campaignName,campaignAmount,allocatedCartolaToCampaign,legalEntity,comuna,project,pepCode,allocatedProjectAmount,mappingBrand,validation
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,5868,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,5868,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Balance,I-ALM-2358,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Carrera 4,I-ALM-2275,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Indico,I-ALM-1453,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Insigne,I-ALM-2157,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Los Cactus,I-ALM-2342,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Arcilla Roja,Marca,PLP 1,I-ALM-2226,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Arcilla Roja,Marca,PLP 2,I-ALM-2306,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Arcilla Roja,Marca,Rengo,I-ALM-2288,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_Awareness,82141,82141,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,5867,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Madagascar,PPP,Almagro District,I-ALM-2399,1359,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Balance,I-ALM-2358,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Carrera 4,I-ALM-2275,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Indico,I-ALM-1453,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Insigne,I-ALM-2157,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Los Cactus,I-ALM-2342,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Arcilla Roja,PPP,PLP 1,I-ALM-2226,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Arcilla Roja,PPP,PLP 2,I-ALM-2306,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Arcilla Roja,PPP,Rengo,I-ALM-2288,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_Almagro_TuDeptoEsTuPie,19013,19013,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,1358,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_AOL_Santiago_Balance,5972,5972,Almagro S.A,Providencia,Balance,I-ALM-2358,5972,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_AOT_Santiago_Balance,26696,26696,Almagro S.A,Providencia,Balance,I-ALM-2358,26696,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_AOL_Santiago_LyonBilbao,4366,4366,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,4366,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_AOL_Santiago_Carrera_IV,1404,1404,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,1404,Almagro,OK
MATCH,2026-04-27,2804 74987506117000921922223,2RPL9PZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26474190135599682-26474190202266342,FB_AOT_Santiago_AlmagroPlus,25502,25502,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,25502,Almagro,OK
