Nivel,Referencia solicitada,Mes,Razon social,Plataforma,Marca,Comuna,Proyecto,PEP,Nombre de campana,ID transaccion / N factura,Fecha de pago,N referencia,Codigo descripcion cobro,Desglose Cobro TC,Monto moneda origen,Monto US,Validacion monto,Monto real visible,Monto aperturado,Invoice ID,Invoice date,Reference type,Mapping brand,Matched,Split index,Split count
TOTAL CAMPANA,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,2574.0,599933.0,687.48,Coincide,2574.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,14
Apertura,A64XGMR6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Blog,Almagro District,I-ALM-2399,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,14
Apertura,A64XGMR6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Almagro Hub,I-ALM-2189,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Almagro Plus,I-ALM-2234,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Balance,I-ALM-2358,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Carrera 4,I-ALM-2275,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Indico,I-ALM-1453,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Los Cactus,I-ALM-2342,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Lyon Bilbao,I-ALM-2211,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,A64XGMR6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 1,I-ALM-2226,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,A64XGMR6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 2,I-ALM-2306,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Parque Brasil,I-ALM-2285,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,184,599933.0,687.48,Coincide,,184.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,A64XGMR6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Rengo,I-ALM-2288,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,183,599933.0,687.48,Coincide,,183.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,A64XGMR6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,San Eugenio 2,I-ALM-2227,FB_Almagro_Patrocinado_Blog,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,183,599933.0,687.48,Coincide,,183.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,A64XGMR6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Las Condes,Almagro District,I-ALM-2399,FB_AOL_Santiago_AlmagroDistrict,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,1676.0,599933.0,687.48,Coincide,1676.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,A64XGMR6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Las Condes,Almagro District,I-ALM-2399,FB_AOL_Santiago_AlmagroDistrict,26489363554082341-26498688089816550,2026-04-25,A64XGMR6E2,A64XGMR6E2,1676.0,599933.0,687.48,Coincide,,1676.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Los Coihues,I-STG-2325,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,87256.0,600000.0,687.55,Coincide,87256.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,6
Apertura,HAK99MV6E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,Marca,Coipue,I-STG-2229,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14543,600000.0,687.55,Coincide,,14543.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,6
Apertura,HAK99MV6E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,Marca,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14543,600000.0,687.55,Coincide,,14543.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,2,6
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Las Pataguas,I-STG-2366,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14543,600000.0,687.55,Coincide,,14543.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,3,6
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Marca,Los Coihues,I-STG-2325,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14543,600000.0,687.55,Coincide,,14543.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,4,6
Apertura,HAK99MV6E2,2026-04,Pilares S.A,Meta,Socovesa,Marca,Marathon,I-SVS-2349,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14542,600000.0,687.55,Coincide,,14542.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,5,6
Apertura,HAK99MV6E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Marca,Pajaritos,I-STG-2204,FB_SocovesaSantiago_Awareness,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,14542,600000.0,687.55,Coincide,,14542.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,6,6
TOTAL CAMPANA,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Terraza Mirador,I-SUR-2333,FB_AOT_SantiagoMedio_PlazaMirador,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,65730.0,600000.0,687.55,Coincide,65730.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Terraza Mirador,I-SUR-2333,FB_AOT_SantiagoMedio_PlazaMirador,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,65730.0,600000.0,687.55,Coincide,,65730.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Nueva Toledo,I-SUR-2334,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,58424.0,600000.0,687.55,Coincide,58424.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Alto Maderos,I-SUR-2335,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5843,600000.0,687.55,Coincide,,5843.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Edificio Vértice,I-SUR-2297,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5843,600000.0,687.55,Coincide,,5843.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,2,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Icono,I-SUR-2334,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5843,600000.0,687.55,Coincide,,5843.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,3,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,N3,I-SUR-2331,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5843,600000.0,687.55,Coincide,,5843.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,4,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Nueva Toledo,I-SUR-2334,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,5,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,O3,I-SUR-2373,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,6,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Origen,I-SUR-2346,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,7,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Parque Avellanos,I-SUR-2336,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,8,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Reserva Magallanes,I-SUR-2323,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,9,10
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,AON,Terraza Mirador,I-SUR-2333,FB_SocovesaSur_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,5842,600000.0,687.55,Coincide,,5842.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,10,10
TOTAL CAMPANA,HAK99MV6E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOT_SantiagoMedio_Marathon,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,48340.0,600000.0,687.55,Coincide,48340.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOT_SantiagoMedio_Marathon,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,48340.0,600000.0,687.55,Coincide,,48340.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOT_SantiagoMedio_LosCoihues,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,45461.0,600000.0,687.55,Coincide,45461.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOT_SantiagoMedio_LosCoihues,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,45461.0,600000.0,687.55,Coincide,,45461.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOT_SantiagoMedio_Pajaritos,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,44401.0,600000.0,687.55,Coincide,44401.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOT_SantiagoMedio_Pajaritos,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,44401.0,600000.0,687.55,Coincide,,44401.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOT_SantiagoSubsidio_LasPataguas,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,40211.0,600000.0,687.55,Coincide,40211.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOT_SantiagoSubsidio_LasPataguas,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,40211.0,600000.0,687.55,Coincide,,40211.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,PDL,I-SUR-2372,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,30881.0,600000.0,687.55,Coincide,30881.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Alto Maderos,I-SUR-2335,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Edificio Vértice,I-SUR-2297,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,2,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,García Reyes,I-SUR-2283,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,3,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Icono,I-SUR-2372,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,4,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,N3,I-SUR-2331,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,5,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Nueva Toledo,I-SUR-2334,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2376,600000.0,687.55,Coincide,,2376.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,6,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,O3,I-SUR-2373,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,7,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Origen,I-SUR-2346,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,8,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,PDL,I-SUR-2372,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,9,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Parque Avellanos,I-SUR-2336,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,10,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Portal Austral,I-SUR-2340,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,11,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Reserva Magallanes,I-SUR-2323,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,12,13
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Inversionista,Terraza Mirador,I-SUR-2333,FB_Sur_Inversionista,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,2375,600000.0,687.55,Coincide,,2375.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,13,13
TOTAL CAMPANA,HAK99MV6E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,AON,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,26268.0,600000.0,687.55,Coincide,26268.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,2
Apertura,HAK99MV6E2,2026-04,Sociedad Comercializadora Metropolitana,Meta,Socovesa,AON,Coipue,I-STG-2229,FB_SocovesaSantiago_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,13134,600000.0,687.55,Coincide,,13134.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,2
Apertura,HAK99MV6E2,2026-04,Consorcio Inmobiliario Macul,Meta,Socovesa,AON,Las Palmas,I-STG-2205,FB_SocovesaSantiago_Advantage,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,13134,600000.0,687.55,Coincide,,13134.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,2,2
TOTAL CAMPANA,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Terraza Mirador,I-SUR-2333,FB_AOL_SantiagoMedio_PlazaMirador,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,22341.0,600000.0,687.55,Coincide,22341.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,,1
Apertura,HAK99MV6E2,2026-04,Socovesa Sur S.A,Meta,Socovesa,Puerto Montt,Terraza Mirador,I-SUR-2333,FB_AOL_SantiagoMedio_PlazaMirador,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,22341.0,600000.0,687.55,Coincide,,22341.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Sur,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOL_SantiagoSubsidio_LasPataguas,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12707.0,600000.0,687.55,Coincide,12707.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Las Pataguas,I-STG-2366,FB_AOL_SantiagoSubsidio_LasPataguas,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12707.0,600000.0,687.55,Coincide,,12707.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOL_SantiagoMedio_LosCoihues,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12592.0,600000.0,687.55,Coincide,12592.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,INMOBILIARIA ENCINAS DE PEÑALOLEN,Meta,Socovesa,Lampa,Los Coihues,I-STG-2325,FB_AOL_SantiagoMedio_LosCoihues,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12592.0,600000.0,687.55,Coincide,,12592.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOL_SantiagoMedio_Pajaritos,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12211.0,600000.0,687.55,Coincide,12211.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,Inmobiliaria El Descubridor,Meta,Socovesa,Maipú,Pajaritos,I-STG-2204,FB_AOL_SantiagoMedio_Pajaritos,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12211.0,600000.0,687.55,Coincide,,12211.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
TOTAL CAMPANA,HAK99MV6E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOL_SantiagoMedio_Marathon,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12112.0,600000.0,687.55,Coincide,12112.0,,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,,1
Apertura,HAK99MV6E2,2026-04,Pilares S.A,Meta,Socovesa,Ñuñoa,Marathon,I-SVS-2349,FB_AOL_SantiagoMedio_Marathon,26824647793893074-26704327789258410,2026-04-25,HAK99MV6E2,HAK99MV6E2,12112.0,600000.0,687.55,Coincide,,12112.0,meta-socovesa-2026-04,2026-04-29,transactionId,Socovesa Santiago,True,1,1
